Start;Ende;Parkplatz Name;"Content-Type: text/plain; charset=utf-8
";updated;verified_payment;Buchungsstatus;Parkplatz Name
2020-09-22T10:25:00+02:00;2020-09-23T10:25:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-09-22T10:25:54+02:00;2020-09-22T11:00:24+02:00;2020-09-22T11:00:03+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-09-22T10:25:00+02:00;2020-09-23T10:25:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-09-22T10:22:09+02:00;2020-09-22T10:23:15+02:00;2020-09-22T10:22:15+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-09-22T10:15:00+02:00;2020-09-23T10:15:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-09-22T10:15:14+02:00;2020-09-22T10:15:58+02:00;2020-09-22T10:15:24+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-09-22T10:15:00+02:00;2020-09-23T10:15:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-09-22T10:14:33+02:00;2020-09-22T10:15:59+02:00;2020-09-22T10:15:05+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-09-22T09:10:00+02:00;2020-09-23T09:10:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-09-22T09:06:48+02:00;2020-09-22T09:07:40+02:00;2020-09-22T09:06:54+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-09-22T08:55:00+02:00;2020-09-23T08:55:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-09-22T08:52:45+02:00;2020-09-22T08:53:53+02:00;2020-09-22T08:52:53+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-09-21T20:10:00+02:00;2020-09-22T00:10:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-09-21T20:06:28+02:00;2020-09-21T20:07:39+02:00;2020-09-21T20:07:04+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-09-21T16:55:00+02:00;2020-09-21T17:55:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-09-21T16:52:23+02:00;2020-09-21T16:57:33+02:00;2020-09-21T16:53:14+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-09-21T12:45:00+02:00;2020-09-21T13:45:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-09-21T12:44:38+02:00;2020-09-21T12:46:31+02:00;2020-09-21T12:46:03+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-09-21T10:30:00+02:00;2020-09-22T10:30:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-09-21T10:30:39+02:00;2020-09-21T10:31:10+02:00;2020-09-21T10:30:47+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-09-21T10:30:00+02:00;2020-09-22T10:30:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-09-21T10:29:46+02:00;2020-09-21T10:30:07+02:00;2020-09-21T10:29:53+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-09-21T10:20:00+02:00;2020-09-21T19:20:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-09-21T10:19:00+02:00;2020-09-21T10:19:37+02:00;2020-09-21T10:19:16+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-09-21T10:20:00+02:00;2020-09-22T10:20:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-09-21T10:16:30+02:00;2020-09-21T10:17:31+02:00;2020-09-21T10:16:40+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-09-21T10:10:00+02:00;2020-09-21T19:10:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-09-21T10:10:06+02:00;2020-09-21T10:10:48+02:00;2020-09-21T10:10:33+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-09-21T09:55:00+02:00;2020-09-22T09:55:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-09-21T09:51:13+02:00;2020-09-21T09:51:50+02:00;2020-09-21T09:51:24+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-09-21T09:00:00+02:00;2020-09-22T09:00:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-09-21T08:57:41+02:00;2020-09-21T08:57:52+02:00;2020-09-21T08:57:46+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-09-21T12:00:00+02:00;2020-09-23T14:00:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-09-21T08:48:39+02:00;2020-09-21T08:49:26+02:00;2020-09-21T08:48:58+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-09-21T08:05:00+02:00;2020-09-22T08:05:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-09-21T08:02:32+02:00;2020-09-21T08:03:09+02:00;2020-09-21T08:02:38+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-09-20T21:10:00+02:00;2020-09-20T23:10:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-09-20T21:06:16+02:00;2020-09-20T21:06:56+02:00;2020-09-20T21:06:44+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-09-20T20:30:00+02:00;2020-09-20T22:30:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-09-20T20:29:35+02:00;2020-09-20T20:30:13+02:00;2020-09-20T20:29:42+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-09-20T19:00:00+02:00;2020-09-20T21:00:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-09-20T18:57:02+02:00;2020-09-20T18:57:57+02:00;2020-09-20T18:57:56+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-09-20T15:00:00+02:00;2020-09-20T16:00:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-09-20T14:59:32+02:00;2020-09-20T15:00:03+02:00;2020-09-20T14:59:43+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-09-19T18:45:00+02:00;2020-09-19T20:45:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-09-19T18:46:00+02:00;2020-09-19T18:46:38+02:00;2020-09-19T18:46:10+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-09-19T17:10:00+02:00;2020-09-20T17:10:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-09-19T17:07:24+02:00;2020-09-19T17:09:05+02:00;2020-09-19T17:08:57+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-09-19T14:00:00+02:00;2020-09-19T15:00:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-09-19T13:59:26+02:00;2020-09-19T14:00:50+02:00;2020-09-19T14:00:38+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-09-19T13:45:00+02:00;2020-09-19T16:45:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-09-19T13:47:35+02:00;2020-09-19T13:48:09+02:00;2020-09-19T13:47:44+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-09-19T13:20:00+02:00;2020-09-20T13:20:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-09-19T13:18:32+02:00;2020-09-19T13:21:34+02:00;2020-09-19T13:19:33+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-09-19T09:45:00+02:00;2020-09-20T09:45:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-09-19T09:41:54+02:00;2020-09-19T09:42:22+02:00;2020-09-19T09:42:15+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-09-18T17:30:00+02:00;2020-09-18T18:30:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-09-18T17:28:29+02:00;2020-09-18T17:29:17+02:00;2020-09-18T17:28:45+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-09-18T15:20:00+02:00;2020-09-18T18:20:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-09-18T15:20:37+02:00;2020-09-18T15:21:09+02:00;2020-09-18T15:20:48+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-09-18T10:30:00+02:00;2020-09-19T10:30:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-09-18T10:26:49+02:00;2020-09-18T10:27:35+02:00;2020-09-18T10:27:03+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-09-18T10:25:00+02:00;2020-09-19T10:25:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-09-18T10:21:50+02:00;2020-09-18T10:22:22+02:00;2020-09-18T10:21:57+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-09-18T09:20:00+02:00;2020-09-19T09:20:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-09-18T09:16:00+02:00;2020-09-18T09:16:24+02:00;2020-09-18T09:16:12+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-09-18T07:40:00+02:00;2020-09-19T07:40:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-09-18T07:40:36+02:00;2020-09-18T07:41:23+02:00;2020-09-18T07:40:55+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-09-17T20:15:00+02:00;2020-09-18T20:15:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-09-17T20:11:19+02:00;2020-09-17T20:11:50+02:00;2020-09-17T20:11:37+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-07-28T12:15:00+02:00;2020-07-28T21:15:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-07-28T12:11:26+02:00;2020-07-28T12:11:54+02:00;2020-07-28T12:11:32+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-07-28T11:05:00+02:00;2020-07-29T11:05:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-07-28T11:01:09+02:00;2020-07-28T11:01:37+02:00;2020-07-28T11:01:24+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-07-28T09:35:00+02:00;2020-07-28T13:35:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-07-28T09:35:12+02:00;2020-07-28T09:35:56+02:00;2020-07-28T09:35:29+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-07-28T09:10:00+02:00;2020-07-29T09:10:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-07-28T09:10:50+02:00;2020-07-28T09:11:29+02:00;2020-07-28T09:11:07+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-07-27T12:45:00+02:00;2020-07-28T12:45:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-07-27T12:42:33+02:00;2020-07-27T16:00:23+02:00;2020-07-27T16:00:01+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-07-27T08:45:00+02:00;2020-07-28T08:45:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-07-27T08:44:44+02:00;2020-07-27T08:44:56+02:00;2020-07-27T08:44:55+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-07-27T08:00:00+02:00;2020-07-28T08:00:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-07-27T07:56:17+02:00;2020-07-27T07:56:35+02:00;2020-07-27T07:56:24+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-07-26T12:15:00+02:00;2020-07-26T15:15:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-07-26T12:13:28+02:00;2020-07-26T12:17:11+02:00;2020-07-26T12:16:55+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-07-25T09:20:00+02:00;2020-07-25T18:20:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-07-25T09:18:41+02:00;2020-07-25T09:19:20+02:00;2020-07-25T09:18:54+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-07-24T11:30:00+02:00;2020-07-25T11:30:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-07-24T10:37:53+02:00;2020-07-24T10:38:12+02:00;2020-07-24T10:38:04+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-07-24T08:55:00+02:00;2020-07-25T08:55:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-07-24T08:55:04+02:00;2020-07-24T08:55:38+02:00;2020-07-24T08:55:10+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-07-23T10:35:00+02:00;2020-07-24T10:35:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-07-23T10:33:00+02:00;2020-07-23T10:34:00+02:00;2020-07-23T10:33:37+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-07-23T10:05:00+02:00;2020-07-24T10:05:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-07-23T10:04:40+02:00;2020-07-23T10:05:17+02:00;2020-07-23T10:04:47+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-07-22T11:30:00+02:00;2020-07-23T11:30:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-07-22T11:27:26+02:00;2020-07-22T11:28:06+02:00;2020-07-22T11:27:39+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-07-22T11:15:00+02:00;2020-07-23T11:15:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-07-22T11:14:02+02:00;2020-07-22T11:14:52+02:00;2020-07-22T11:14:46+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-07-22T11:05:00+02:00;2020-07-22T15:05:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-07-22T11:05:11+02:00;2020-07-22T11:06:13+02:00;2020-07-22T11:05:55+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-07-22T11:00:00+02:00;2020-07-23T11:00:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-07-22T10:56:27+02:00;2020-07-22T10:57:01+02:00;2020-07-22T10:56:38+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-07-21T19:55:00+02:00;2020-07-21T21:55:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-07-21T19:52:01+02:00;2020-07-21T20:10:46+02:00;2020-07-21T20:10:21+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-07-21T17:50:00+02:00;2020-07-21T19:50:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-07-21T17:48:23+02:00;2020-07-21T17:48:57+02:00;2020-07-21T17:48:36+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-07-21T15:40:00+02:00;2020-07-21T18:40:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-07-21T15:39:19+02:00;2020-07-21T15:40:39+02:00;2020-07-21T15:40:19+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-07-21T12:00:00+02:00;2020-07-21T13:00:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-07-21T11:58:24+02:00;2020-07-21T11:58:48+02:00;2020-07-21T11:58:35+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-07-21T11:15:00+02:00;2020-07-22T11:15:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-07-21T11:13:34+02:00;2020-07-21T11:14:11+02:00;2020-07-21T11:13:41+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-07-21T11:05:00+02:00;2020-07-22T11:05:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-07-21T11:03:24+02:00;2020-07-21T11:03:54+02:00;2020-07-21T11:03:35+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-07-21T10:55:00+02:00;2020-07-22T10:55:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-07-21T10:52:37+02:00;2020-07-21T10:53:07+02:00;2020-07-21T10:52:53+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-07-20T17:50:00+02:00;2020-07-21T17:50:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-07-20T17:50:28+02:00;2020-07-20T17:51:10+02:00;2020-07-20T17:50:38+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-07-20T16:10:00+02:00;2020-07-20T20:10:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-07-20T16:07:15+02:00;2020-07-20T16:08:18+02:00;2020-07-20T16:08:09+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-07-20T13:45:00+02:00;2020-07-20T14:45:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-07-20T13:41:06+02:00;2020-07-20T13:42:34+02:00;2020-07-20T13:42:11+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-07-20T12:50:00+02:00;2020-07-21T12:50:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-07-20T12:49:05+02:00;2020-07-20T12:49:34+02:00;2020-07-20T12:49:18+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-07-20T10:50:00+02:00;2020-07-21T10:50:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-07-20T10:47:19+02:00;2020-07-20T10:48:00+02:00;2020-07-20T10:47:34+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-07-20T10:25:00+02:00;2020-07-21T10:25:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-07-20T10:23:23+02:00;2020-07-20T11:00:18+02:00;2020-07-20T11:00:00+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-07-20T09:05:00+02:00;2020-07-25T09:05:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-07-20T09:04:02+02:00;2020-07-20T09:04:26+02:00;2020-07-20T09:04:17+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-07-19T13:25:00+02:00;2020-07-19T14:25:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-07-19T13:21:23+02:00;2020-07-19T13:22:09+02:00;2020-07-19T13:21:45+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-07-18T22:40:00+02:00;2020-07-18T23:40:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-07-18T22:36:22+02:00;2020-07-18T22:37:03+02:00;2020-07-18T22:36:43+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-07-18T22:05:00+02:00;2020-07-19T00:05:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-07-18T22:05:57+02:00;2020-07-18T22:06:25+02:00;2020-07-18T22:06:20+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-07-18T13:55:00+02:00;2020-07-18T15:55:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-07-18T13:57:55+02:00;2020-07-18T14:00:14+02:00;2020-07-18T13:59:54+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-07-18T13:00:00+02:00;2020-07-18T14:00:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-07-18T12:59:13+02:00;2020-07-18T12:59:26+02:00;2020-07-18T12:59:21+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-07-18T12:30:00+02:00;2020-07-18T14:30:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-07-18T12:30:09+02:00;2020-07-18T12:31:14+02:00;2020-07-18T12:31:12+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-12-21T11:00:00+01:00;2020-12-23T13:00:00+01:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-12-21T08:00:14+01:00;2020-12-21T08:01:33+01:00;2020-12-21T08:00:33+01:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-12-19T17:50:00+01:00;2020-12-19T19:50:00+01:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-12-19T17:50:59+01:00;2020-12-19T17:52:31+01:00;2020-12-19T17:51:28+01:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-12-19T08:50:00+01:00;2020-12-20T08:50:00+01:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-12-19T08:50:51+01:00;2020-12-19T08:51:44+01:00;2020-12-19T08:51:05+01:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-12-18T14:15:00+01:00;2020-12-18T20:15:00+01:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-12-18T14:14:30+01:00;2020-12-18T14:15:33+01:00;2020-12-18T14:14:58+01:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-12-18T13:55:00+01:00;2020-12-19T13:55:00+01:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-12-18T13:53:21+01:00;2020-12-18T13:53:54+01:00;2020-12-18T13:53:23+01:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-12-18T09:40:00+01:00;2020-12-19T09:40:00+01:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-12-18T09:36:54+01:00;2020-12-18T09:37:05+01:00;2020-12-18T09:36:59+01:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-12-18T10:00:00+01:00;2020-12-18T18:00:00+01:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-12-18T08:53:44+01:00;2020-12-18T08:57:50+01:00;2020-12-18T08:54:33+01:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-12-17T14:45:00+01:00;2020-12-17T15:45:00+01:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-12-17T14:43:51+01:00;2020-12-17T14:45:59+01:00;2020-12-17T14:45:05+01:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-12-17T14:30:00+01:00;2020-12-17T20:30:00+01:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-12-17T14:10:12+01:00;2020-12-17T14:10:46+01:00;2020-12-17T14:10:28+01:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-12-17T11:35:00+01:00;2020-12-17T12:35:00+01:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-12-17T11:34:49+01:00;2020-12-17T11:35:18+01:00;2020-12-17T11:34:57+01:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-12-16T16:00:00+01:00;2020-12-16T23:00:00+01:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-12-16T15:24:46+01:00;2020-12-16T15:26:10+01:00;2020-12-16T15:25:28+01:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-12-16T13:30:00+01:00;2020-12-16T20:30:00+01:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-12-16T13:19:34+01:00;2020-12-16T13:20:46+01:00;2020-12-16T13:19:56+01:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-12-16T12:15:00+01:00;2020-12-16T20:15:00+01:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-12-16T12:14:29+01:00;2020-12-16T12:15:22+01:00;2020-12-16T12:14:32+01:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-12-16T10:20:00+01:00;2020-12-16T11:20:00+01:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-12-16T10:18:32+01:00;2020-12-16T10:18:58+01:00;2020-12-16T10:18:35+01:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-12-16T10:10:00+01:00;2020-12-16T11:10:00+01:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-12-16T10:09:18+01:00;2020-12-16T10:09:53+01:00;2020-12-16T10:09:47+01:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-12-16T09:35:00+01:00;2020-12-16T10:35:00+01:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-12-16T09:35:30+01:00;2020-12-16T09:36:11+01:00;2020-12-16T09:35:35+01:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-12-16T08:45:00+01:00;2020-12-17T08:45:00+01:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-12-16T08:41:28+01:00;2020-12-16T08:41:59+01:00;2020-12-16T08:41:34+01:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-12-15T14:45:00+01:00;2020-12-15T15:45:00+01:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-12-15T14:44:05+01:00;2020-12-15T14:45:11+01:00;2020-12-15T14:44:10+01:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-12-15T13:50:00+01:00;2020-12-16T13:50:00+01:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-12-15T13:46:22+01:00;2020-12-15T13:47:12+01:00;2020-12-15T13:46:30+01:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-12-15T10:05:00+01:00;2020-12-15T11:05:00+01:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-12-15T10:04:18+01:00;2020-12-15T10:04:29+01:00;2020-12-15T10:04:23+01:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-12-15T09:15:00+01:00;2020-12-16T09:15:00+01:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-12-15T09:14:35+01:00;2020-12-15T09:15:39+01:00;2020-12-15T09:14:48+01:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
